Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,Total_Mobile_Home,No_English,Below_Poverty_Line,Percent_18_24_no_HS_diploma,Percent_No_HS_Diploma,Percent_Unemployment,NDVI,TMIN,TMAX,EHF,Above_95th,RH,Mental_Health,month,Day,TMAX_24hr_diff,TMIN_24hr_diff,loc,Region,log_Total_Pop_per1000
2019-07-14,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3636,21.5824,33.742,0,0,70.7092,270,7,14,0.778000000000002,-1.8872,3,2,6.81068144485342
2019-07-15,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.526,22.5956,33.798,0,0,65.16,333,7,15,0.0559999999999999,1.0132,3,2,6.81068144485342
2019-07-16,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5748,22.6356,35.086,0,0,62.3096,302,7,16,1.288,0.0399999999999997,3,2,6.81068144485342
2019-07-17,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5364,23.1188,35.3524,0,0,61.7548,297,7,17,0.2664,0.4832,3,2,6.81068144485342
2019-07-18,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0236,22.7284,35.31,0,0,60.1996,295,7,18,-0.0423999999999987,-0.3904,3,2,6.81068144485342
2019-07-19,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3044,22.8336,34.8564,0,0,64.8748,296,7,19,-0.453600000000001,0.1052,3,2,6.81068144485342
2019-07-20,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4328,22.358,35.6928,0,0,64.8096,270,7,20,0.8364,-0.4756,3,2,6.81068144485342
2019-07-21,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1136,22.9388,32.8556,0,0,71.2444,276,7,21,-2.8372,0.5808,3,2,6.81068144485342
2019-07-22,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.032,22.918,34.0328,0,0,62.384,289,7,22,1.1772,-0.0208000000000004,3,2,6.81068144485342
2019-07-23,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5716,22.4136,33.1216,0,0,66.626,298,7,23,-0.9112,-0.504399999999999,3,2,6.81068144485342
2019-07-24,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5496,16.8492,28.4368,0,0,77.7576,281,7,24,-4.6848,-5.5644,3,2,6.81068144485342
2019-07-25,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.586,16.6888,28.9788,0,0,59.4904,291,7,25,0.542,-0.1604,3,2,6.81068144485342
2019-07-26,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4932,18.4932,30.2932,0,0,57.8924,276,7,26,1.3144,1.8044,3,2,6.81068144485342
2019-07-27,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,8e-04,17.194,30.4348,0,0,61.6056,254,7,27,0.1416,-1.2992,3,2,6.81068144485342
2019-07-28,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5768,17.5724,31.6168,0,0,60.8428,252,7,28,1.182,0.3784,3,2,6.81068144485342
2019-07-29,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.174,18.7372,32.5496,0,0,60.3336,317,7,29,0.9328,1.1648,3,2,6.81068144485342
2019-07-30,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.048,19.6244,33.4952,0,0,52.9192,297,7,30,0.945600000000001,0.8872,3,2,6.81068144485342
2019-07-31,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.012,21.1956,33.672,0,0,54.4416,318,7,31,0.176799999999999,1.5712,3,2,6.81068144485342
2019-08-01,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5968,20.1812,32.7032,0,0,67.2812,265,8,1,-0.968799999999999,-1.0144,3,2,6.81068144485342
2019-08-02,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5976,20.0876,33.5924,0,0,64.0056,285,8,2,0.889199999999999,-0.0936000000000001,3,2,6.81068144485342
2019-08-03,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.014,20.4708333333333,30.1458333333333,0,0,74.1266666666667,270,8,3,-3.44833333333333,0.387916666666667,3,2,6.81068144485342
2019-08-04,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4312,21.0648,31.4784,0,0,72.0512,262,8,4,1.3328,0.5904,3,2,6.81068144485342
2019-08-05,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1732,20.5456,31.1092,0,0,73.6232,339,8,5,-0.3692,-0.5192,3,2,6.81068144485342
2019-08-06,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.538,19.7944,30.0032,0,0,74.9324,297,8,6,-1.106,-0.7512,3,2,6.81068144485342
2019-08-07,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5896,21.6184,32.7044,0,0,66.5688,273,8,7,2.7012,1.824,3,2,6.81068144485342
2019-08-08,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5636,20.2104,33.3836,0,0,66.4364,294,8,8,0.6792,-1.408,3,2,6.81068144485342
2019-08-09,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2284,19.574,33.436,0,0,61.5408,275,8,9,0.0524000000000007,-0.6364,3,2,6.81068144485342
2019-08-10,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0512,20.5,35.2556,0,0,54.888,271,8,10,1.8196,0.926,3,2,6.81068144485342
2019-08-11,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0,22.556,32.0796,0,0,67.866,257,8,11,-3.176,2.056,3,2,6.81068144485342
2019-08-12,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4164,22.6183333333333,32.6479166666667,0,0,65.66125,309,8,12,0.569166666666667,0.0720833333333328,3,2,6.81068144485342
2019-08-13,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5832,23.9895833333333,33.1120833333333,0,0,66.7504166666667,304,8,13,0.464166666666667,1.37125,3,2,6.81068144485342
2019-08-14,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5848,22.7,35.4656,0,1,67.1292,291,8,14,2.3528,-1.3024,3,2,6.81068144485342
2019-08-15,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0812,21.9988,33.1084,0,0,72.6836,285,8,15,-2.3572,-0.7012,3,2,6.81068144485342
2019-08-16,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,-8e-04,21.3516,33.5228,0,0,71.4924,318,8,16,0.414399999999999,-0.647199999999999,3,2,6.81068144485342
2019-08-17,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2668,21.53625,34.09125,0,0,69.7083333333333,259,8,17,0.56875,0.190833333333333,3,2,6.81068144485342
2019-08-18,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5716,21.8124,33.6852,0,0,69.8064,252,8,18,-0.4076,0.2728,3,2,6.81068144485342
2019-08-19,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5624,22.196,34.8144,0,0,65.1564,314,8,19,1.1292,0.3836,3,2,6.81068144485342
2019-08-20,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5704,22.2392,34.526,0,0,65.1288,306,8,20,-0.288400000000002,0.0432000000000002,3,2,6.81068144485342
2019-08-21,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0308,22.136,28.716,0,0,80.192,322,8,21,-5.81,-0.1032,3,2,6.81068144485342
2019-08-22,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2256,22.6988,32.9972,0,0,70.6064,263,8,22,4.2812,0.5628,3,2,6.81068144485342
2019-08-23,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4164,22.2024,34.1996,0,0,67.928,284,8,23,1.2024,-0.4964,3,2,6.81068144485342
2019-08-24,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5584,20.704,33.4036,0,0,70.894,261,8,24,-0.796000000000001,-1.4984,3,2,6.81068144485342
2019-08-25,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3264,17.4428,20.5772,0,0,86.08,259,8,25,-12.8264,-3.2612,3,2,6.81068144485342
2019-08-26,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5492,16.94,25.3712,0,0,74.1724,309,8,26,4.794,-0.5028,3,2,6.81068144485342
2019-08-27,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5408,18.9552,26.8564,0,0,69.914,332,8,27,1.4852,2.0152,3,2,6.81068144485342
2019-08-28,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5388,20.54,25.2912,0,0,83.2008,308,8,28,-1.5652,1.5848,3,2,6.81068144485342
2019-08-29,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5344,16.3244,31.6556,0,0,68.6252,298,8,29,6.3644,-4.2156,3,2,6.81068144485342
2019-08-30,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0428,14.9892,29.22,0,0,59.3392,270,8,30,-2.4356,-1.3352,3,2,6.81068144485342
2019-08-31,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5324,16.0436,31.0096,0,0,61.5092,244,8,31,1.7896,1.0544,3,2,6.81068144485342
2016-06-01,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.33,19.3172222222222,27.9822222222222,0,0,78.9211111111111,129,6,1,0.256666666666667,0.0577777777777781,4,2,6.60625821749663
2016-06-02,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.241052631578947,19.9557894736842,28.8031578947368,0,0,75.49,134,6,2,0.814736842105263,0.644210526315789,4,2,6.60625821749663
2016-06-03,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.615789473684211,20.08,28.7331578947368,0,0,78.3289473684211,141,6,3,-0.0699999999999999,0.12421052631579,4,2,6.60625821749663
2016-06-04,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.451052631578947,20.0205263157895,31.0131578947368,0,0,74.6936842105263,130,6,4,2.28,-0.0594736842105263,4,2,6.60625821749663
2016-06-05,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.304736842105263,20.8984210526316,31.6873684210526,0,0,75.1589473684211,146,6,5,0.674210526315789,0.877894736842105,4,2,6.60625821749663
2016-06-06,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.240526315789474,20.7373684210526,30.4368421052632,0,0,78.2242105263158,162,6,6,-1.25052631578947,-0.161052631578948,4,2,6.60625821749663
2016-06-07,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.582105263157895,20.7689473684211,26.8731578947368,0,0,85.6215789473684,139,6,7,-3.56368421052632,0.0315789473684213,4,2,6.60625821749663
2016-06-08,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.625789473684211,14.7952631578947,29.9873684210526,0,0,64.0294736842105,136,6,8,3.11421052631579,-5.97368421052632,4,2,6.60625821749663
2016-06-09,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.569473684210526,11.2115789473684,26.2047368421053,0,0,56.8115789473684,148,6,9,-3.78263157894737,-3.58368421052632,4,2,6.60625821749663
2016-06-10,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.332105263157895,13.8457894736842,26.9536842105263,0,0,56.5705263157895,139,6,10,0.748947368421053,2.63421052631579,4,2,6.60625821749663
2016-06-11,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.305263157894737,17.3342105263158,28.4547368421053,0,0,53.14,132,6,11,1.50105263157895,3.48842105263158,4,2,6.60625821749663
2016-06-12,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0278947368421053,20.9547368421053,32.8084210526316,0,0,66.5984210526316,147,6,12,4.35368421052632,3.62052631578947,4,2,6.60625821749663
2016-06-13,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.071578947368421,17.5242105263158,33.2726315789474,0,0,60.21,162,6,13,0.464210526315791,-3.43052631578947,4,2,6.60625821749663
2016-06-14,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.678421052631579,15.5247368421053,28.5010526315789,0,0,49.9705263157895,147,6,14,-4.77157894736842,-1.99947368421053,4,2,6.60625821749663
2016-06-15,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.692631578947368,18.3405263157895,30.9715789473684,0,0,62.7263157894737,141,6,15,2.47052631578947,2.81578947368421,4,2,6.60625821749663
2016-06-16,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0942105263157895,21.0257894736842,30.9889473684211,0,0,78.841052631579,152,6,16,0.0173684210526321,2.68526315789474,4,2,6.60625821749663
2016-06-17,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.701052631578947,20.5947368421053,32.3873684210526,0,0,71.4094736842105,129,6,17,1.39842105263158,-0.431052631578947,4,2,6.60625821749663
2016-06-18,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.570526315789474,15.9247368421053,27.2242105263158,0,0,80.5184210526316,148,6,18,-5.16315789473684,-4.67,4,2,6.60625821749663
2016-06-19,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.622631578947368,13.1415789473684,27.0884210526316,0,0,55.3705263157895,119,6,19,-0.135789473684211,-2.78315789473684,4,2,6.60625821749663
2016-06-20,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.637894736842105,14.1668421052632,27.8289473684211,0,0,58.9252631578948,142,6,20,0.740526315789474,1.02526315789474,4,2,6.60625821749663
2016-06-21,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.366842105263158,18.0578947368421,29.9915789473684,0,0,52.9284210526316,125,6,21,2.16263157894737,3.89105263157895,4,2,6.60625821749663
2016-06-22,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.447368421052632,20.7231578947368,31.7589473684211,0,0,62.6973684210526,146,6,22,1.76736842105263,2.66526315789474,4,2,6.60625821749663
2016-06-23,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.671578947368421,21.6311111111111,32.0927777777778,0,0,69.8733333333333,124,6,23,0.362777777777778,0.908333333333334,4,2,6.60625821749663
2016-06-24,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.684736842105263,20.0489473684211,32.1063157894737,0,0,73.2,151,6,24,-0.00842105263157858,-1.55315789473684,4,2,6.60625821749663
2016-06-25,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.623684210526316,19.8584210526316,29.9905263157895,0,0,82.0405263157895,144,6,25,-2.11578947368421,-0.190526315789474,4,2,6.60625821749663
2016-06-26,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.406842105263158,18.0226315789474,28.9647368421053,0,0,80.8452631578947,139,6,26,-1.02578947368421,-1.83578947368421,4,2,6.60625821749663
2016-06-27,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.199473684210526,17.6836842105263,28.8473684210526,0,0,64.0536842105263,144,6,27,-0.117368421052632,-0.338947368421052,4,2,6.60625821749663
2016-06-28,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.143157894736842,20.1236842105263,31.0094736842105,0,0,72.5815789473684,159,6,28,2.16210526315789,2.44,4,2,6.60625821749663
2016-06-29,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.368947368421053,20.1936842105263,24.0815789473684,0,0,92.651052631579,155,6,29,-6.92789473684211,0.0700000000000003,4,2,6.60625821749663
2016-06-30,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.473157894736842,20.1989473684211,30.5757894736842,0,0,69.4852631578947,164,6,30,6.49421052631579,0.00526315789473673,4,2,6.60625821749663
2016-07-01,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0315789473684211,21.1757894736842,30.2431578947368,0,0,74.1484210526316,120,7,1,-0.332631578947368,0.976842105263159,4,2,6.60625821749663
2016-07-02,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0452631578947369,21.5421052631579,30.8021052631579,0,0,76.9889473684211,140,7,2,0.558947368421053,0.366315789473684,4,2,6.60625821749663
2016-07-03,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0678947368421053,21.5557894736842,30.9636842105263,0,0,74.7826315789474,126,7,3,0.161578947368421,0.0136842105263161,4,2,6.60625821749663
2016-07-04,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.213157894736842,20.1442105263158,25.5836842105263,0,0,86.1452631578947,149,7,4,-5.38,-1.41157894736842,4,2,6.60625821749663
2016-07-05,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.343684210526316,20.3973684210526,28.2331578947368,0,0,88.7752631578947,174,7,5,2.64947368421053,0.253157894736842,4,2,6.60625821749663
2016-07-06,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.66,22.3168421052632,33.6331578947368,0,0,73.2642105263158,174,7,6,5.4,1.91947368421053,4,2,6.60625821749663
2016-07-07,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0521052631578947,22.4794736842105,31.9094736842105,0,0,76.0421052631579,140,7,7,-1.72368421052632,0.162631578947369,4,2,6.60625821749663
2016-07-08,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.298421052631579,21.6957894736842,32.89,0,0,69.7178947368421,134,7,8,0.980526315789474,-0.783684210526316,4,2,6.60625821749663
2016-07-09,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.0842105263157895,20.5626315789474,33.0173684210526,0,0,72.4778947368421,154,7,9,0.127368421052631,-1.13315789473684,4,2,6.60625821749663
2016-07-10,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.1,20.61,31.8584210526316,0,0,72.7405263157895,140,7,10,-1.15894736842105,0.0473684210526311,4,2,6.60625821749663
2016-07-11,739710,199645,0.269896310716362,35.7105263157895,95.4105263157895,199.645,1,0.277007822736842,0.477379848105263,0.805263157894737,15.3526315789474,12.5631578947368,11.5315789473684,0.116851725669875,3.97368421052632,0.350526315789474,21.4584210526316,30.2431578947368,0,0,68.09,169,7,11,-1.61526315789474,0.848421052631579,4,2,6.60625821749663
